,name,address,lat,long
38,배밭골,서울 중랑구 봉화산로56길 82,37.6051648894544,127.097640246643
39,갈비공장 신내점,서울 중랑구 신내로14길 22 삼영빌딜 1층,37.6055553458152,127.096694899779
40,시인과농부 봉화산역점,"서울 중랑구 신내로 225 디아뜨갤러리 103호, 104호",37.6169671050345,127.091360778797
41,봉평메밀 신내점,서울 중랑구 신내로 225 디아뜨갤러리 1층 152호,37.6169671050345,127.091360778797
42,참맛깔곱창,서울 중랑구 신내로 126 동성아파트상가,37.610185758581,127.096415262131
43,공릉닭한마리 신내점,서울 중랑구 봉화산로 236,37.6078470886249,127.098886474208
44,회를품은달,서울 중랑구 신내로 61,37.6044815882815,127.095202492486
45,신내황소곱창,서울 중랑구 봉화산로56길 46,37.6064614756701,127.0982168013
46,소정담만두전골전문점,서울 중랑구 신내로 225,37.6169671050345,127.091360778797
47,참이쁜돼지,서울 중랑구 봉화산로56길 74,37.605535803994,127.097776743704
48,참숯골,서울 중랑구 봉화산로56길 76-4,37.6054559260436,127.097619789232
49,원할머니보쌈족발 신내점,서울 중랑구 봉화산로56길 25,37.6071407314722,127.099400720569
50,소정담만두전골전문점,서울 중랑구 신내로 225,37.6169671050345,127.091360778797
51,매우당 면목점,서울 중랑구 신내로 45 해성빌딩 105호,37.6031407236909,127.095551052144
52,마석감자탕 신내점,서울 중랑구 신내로10길 29,37.6045191417288,127.097213818061
53,풍천장어,서울 중랑구 신내로 211,37.6163496295774,127.092668240549
54,장수칼국수,서울 중랑구 봉화산로52길 13,37.6069234695591,127.097278216042
55,감악산 직영생소금구이,서울 중랑구 봉화산로56길 80,37.605285934446,127.097698274986
56,가장맛있는족발 봉화산점,서울 중랑구 신내로 211 금강리빙스텔 1층,37.6163496295774,127.092668240549
57,감악산 직영생소금구이,서울 중랑구 봉화산로56길 80,37.605285934446,127.097698274986
58,야채곱창 본점,서울 중랑구 봉화산로54길 6,37.6076131458762,127.097969273807
59,도야족발 신내점,서울 중랑구 봉화산로56길 106 신한빌딩 103호,37.6042277898809,127.097288861534
,name,address,lat,long
,name,address,lat,long
0,맥도날드 신내점,서울 중랑구 봉화산로 194 신아타운1층,37.6064526315197,127.094707041869
1,홍루이젠 봉화산점,서울 중랑구 신내로 225 디아뜨갤러리 142-1호,37.6169671050345,127.091360778797
2,명랑핫도그 중랑구청점,서울 중랑구 신내로 82 금강프라자 신내14차 104호,37.6066828647187,127.095563510586
3,어게인프레쉬,서울 중랑구 신내로 51 성원아파트 단지내 상가동 126호,37.6059761741832,127.09472455776
4,롯데리아 홈플러스신내점,서울 중랑구 신내로 201,37.6158126968346,127.093737926072
5,에그셀런트 신내점,서울 중랑구 봉화산로 217,37.6077684396848,127.096812829256
6,모아샌드,서울 중랑구 신내로17길 13 신내8단지 두산화성아파트 상가동 1층 102호,37.6146143379651,127.095144619774
7,블랙캡피자 중화신내점,서울 중랑구 용마산로125가길 47,37.6048871404083,127.098043500102
