"정류소번호","정류소명","X좌표","Y좌표"
"07289","신내우체국.5단지두산대림아파트","127.0896596","37.61641419"
"07290","구립도서관체육관","127.0873173","37.61551953"
"07291","구립도서관체육관","127.0875716","37.61550443"
"07292","신내4단지아파트","127.0860834","37.61659163"
"07293","신내4단지아파트","127.086254","37.61657185"
"07294","지하철6호선화랑대역","127.0859767","37.61973262"
"07295","지하철6호선화랑대역","127.086365","37.61965468"
"07296","봉화산역2번출구","127.0928492","37.61682419"
"07297","봉화산역3번출구","127.0930385","37.61664574"
"07298","중랑경찰서후문","127.1051592","37.61977445"
"07299","새우개마을","127.10347","37.618204"
"07300","신내능마을","127.1014998","37.61438593"
"07301","신내능마을","127.1014345","37.61455855"
"07302","신내교회.신내데시앙아파트","127.1011734","37.61001201"
"07303","신내교회.신내데시앙아파트","127.1010655","37.61053684"
"07304","신내초등학교","127.100765","37.605293"
"07305","신내새한아파트앞","127.1009227","37.60584434"
"07306","능산지하차도","127.100411","37.600571"
"07307","능산지하차도","127.100329","37.60108299"
"07308","상봉터미널","127.0930155","37.59645981"
"07309","상봉터미널","127.0929064","37.59622942"
"07310","망우3동주민센터.혜원여중고후문","127.0934504","37.59216172"
"07311","망우3동주민센터.혜원여중고후문","127.0933015","37.5924693"
"07312","동원시장","127.0936215","37.59045333"
"07313","동원시장","127.0935067","37.59040356"
"07314","면목본동파출소","127.0940451","37.58865127"
"07315","면목본동파출소","127.094428","37.587206"
"07316","중화2동체육공원","127.0735865","37.60005504"
"07317","중화빗물펌프장","127.0719239","37.59819971"
"07318","중화2동새마을금고","127.0722405","37.5952296"
"07319","중화2동새마을금고","127.072346","37.59523327"
"07320","중랑교동부시장","127.0725405","37.59382826"
"07321","중랑교동부시장","127.0726382","37.59387657"
"07324","아남리치카운티아파트","127.0852656","37.59022041"
"07325","망우동고개","127.1082109","37.60127062"
"07326","망우동고개","127.1081305","37.60101189"
"07327","망우금호어울림아파트","127.1079813","37.60204541"
"07328","망우동금호어울림아파트","127.1080165","37.60235054"
"07329","경남아파트","127.1071027","37.60382236"
"07330","서울특별시북부병원","127.1071592","37.60394387"
"07331","양원역입구","127.106195","37.60553999"
"07332","양원역입구","127.1062704","37.60563001"
"07333","양원리","127.1063219","37.60890741"
"07334","양원리","127.1061904","37.60891897"
"07335","동서울교회","127.1052075","37.61180935"
"07336","동서울교회","127.1053066","37.61167975"
"07337","중랑공영차고지","127.1020072","37.61360933"
"07338","중랑공영차고지","127.1019534","37.61374845"
"07346","면목아남아파트","127.0851829","37.59028916"
"07347","중랑소방서","127.0952132","37.61486336"
"07348","세방아파트입구","127.0845195","37.61504446"
"07349","원묵고등학교","127.0855065","37.61565413"
"07350","먹골파출소.신안아파트입구","127.0821945","37.61450247"
"07351","먹골파출소.신안아파트입구","127.081315","37.61440286"
"07352","신안2차아파트","127.0788603","37.61477567"
"07353","신안2차아파트입구","127.079875","37.61443261"
"07354","중랑소방서","127.0951753","37.61477693"
"07355","송곡여고양원역","127.1058772","37.60580983"
"07356","송곡여고양원역","127.1059414","37.60573369"
"07357","풍진슈퍼","127.1034852","37.60471653"
"07358","풍진슈퍼","127.1035446","37.60463347"
"07359","이화미디어고.중랑숲어린이도서관","127.1019809","37.60323735"
"07360","이화미디어고.중랑숲어린이도서관","127.1020864","37.60312919"
"07361","금란교회","127.1019664","37.60107733"
"07362","금란교회","127.1020779","37.60106851"
"07363","망우사거리","127.1001548","37.60051347"
"07364","망우사거리","127.1000391","37.60040652"
"07365","국민은행망우동지점","127.0974181","37.59989626"
"07366","국민은행망우동지점","127.097431","37.59983697"
"07367","신내6단지아파트","127.0917609","37.61630353"
"07369","이수아파트앞시장입구","127.0832894","37.618279"
"07370","이수아파트앞시장입구","127.0832731","37.61819036"
"07371","묵동교","127.0791466","37.61798335"
"07372","묵동교","127.0791815","37.61789798"
"07373","동양쇼핑","127.0785798","37.61541769"
"07374","동양쇼핑","127.0779234","37.61559532"
"07375","우리은행","127.0768005","37.61574683"
"07376","목동교입구.로프트원오피스텔","127.0768117","37.61565315"
"07377","한국아파트","127.0734306","37.61513551"
"07378","동구햇살아파트","127.0740028","37.61349867"
"07379","묵동명사약국","127.0753943","37.61494927"
"07380","묵동명사약국","127.0755022","37.61494877"
"07381","브라운캐슬","127.075426","37.61360196"
"07382","브라운캐슬","127.0755026","37.61361068"
"07383","먹골역입구","127.0757923","37.61168017"
"07384","먹골역입구","127.075867","37.61169193"
"07385","묵2동주민센터","127.0761147","37.60990419"
"07386","묵2동주민센터","127.076178","37.60997658"
"07387","금보당금은방","127.0764736","37.60811138"
"07388","금보당금은방","127.0766162","37.60792479"
"07389","신묵초등학교입구","127.0767126","37.60662745"
"07390","신묵초등학교","127.0768091","37.60679105"
"07391","제일시장","127.0770545","37.60497758"
"07392","제일프라자","127.0771707","37.60497348"
"07393","신동신약국","127.0773272","37.60354064"
"07394","신동신약국","127.0775084","37.60306218"
"07395","중화역입구대원사약국","127.0777674","37.60126044"
"07396","중화역입구대원사입구","127.0777648","37.60178789"
"07397","태릉시장입구","127.0781227","37.59948266"
"07398","태릉프라자약국농협","127.077052","37.59829002"
"07399","태릉시장입구굴다리","127.0757591","37.59651169"
"07401","우남푸르미아아파트","127.0995877","37.6075688"
"07402","우남푸르미아아파트","127.0991513","37.60702445"
"07403","신내초등학교","127.0979075","37.60566837"
"07404","신내초등학교","127.0977941","37.60511065"
"07405","경남아파트","127.096692","37.60237342"
"07406","대명프라자","127.0968448","37.60252902"
"07407","건영아파트","127.0960762","37.6022264"
"07408","상봉1동주민센터","127.0875705","37.60042951"
"07409","상봉1동주민센터","127.0873702","37.60066545"
"07410","신내쌍용아파트","127.0874082","37.60153281"
"07411","신내쌍용아파트","127.0872235","37.60178564"
"07415","면목두산아파트2.3단지","127.0826682","37.57981892"
"07417","망우역","127.0928673","37.59863248"
"07418","중랑공영차고지.신내역","127.103289","37.61341081"
"07420","서울특별시북부병원","127.1088583","37.60498158"
"07421","양원역","127.1075371","37.60621092"
"07422","성은교회앞","127.0719557","37.59733372"
"07424","해모로아파트앞","127.111348","37.601844"
"07425","먹골역","127.0779571","37.60894677"
"07426","먹골역","127.0780638","37.60935223"
"07427","중화2동체육공원","127.0736643","37.60037287"
"07429","태릉고등학교앞","127.0857063","37.61832902"
"07430","태릉고등학교.원묵초등학교","127.0872262","37.61824832"
"07431","태릉고등학교.원묵초등학교","127.0871359","37.617901"
"07432","서울의료원후문","127.0975998","37.61378084"
"07433","서울의료원후문","127.0982057","37.61367915"
"07434","신내데시앙아파트후문","127.0995853","37.61311972"
"07435","신내데시앙아파트후문","127.1002214","37.61299861"
"07436","중화중학교삼거리","127.0948315","37.58643739"
"07437","새우개마을입구","127.099914","37.61426921"
"07438","신내차량사업소입구","127.10194","37.61280971"
"07439","용마산빌라","127.0842159","37.57120205"
"07440","신내역1번출구","127.1020909","37.61286314"
"07442","능말입구","127.1057561","37.6140166"
"07447","능말입구","127.1055868","37.61395419"
"07448","중랑경찰서후문","127.1048651","37.61967117"
"07449","신내데시앙아파트","127.1012232","37.61099043"
"07450","당너머","127.1076591","37.61288655"
"07451","당너머","127.1079563","37.612769"
"07452","신내데시앙포레아파트220동앞","127.1127693","37.61558237"
"07453","신내데시앙포레아파트220동앞","127.1127665","37.61582233"
"07454","신내데시앙포레아파트222동앞","127.110942","37.61661469"
"07455","새솔초등학교입구","127.1097331","37.61713294"
"07456","새솔초등학교","127.1085664","37.61740706"
"07457","중랑경찰서정문.우디안101동앞","127.1055275","37.61781225"
"07458","중랑경찰서정문.우디안101동앞","127.1053934","37.61777432"
"07459","신내우디안아파트107동앞","127.1054118","37.61555892"
"07460","신내우디안아파트107동앞","127.1054405","37.61547788"
"07461","신내10단지아파트","127.0950619","37.61037751"
"07462","중랑공영차고지삼거리","127.1048775","37.61298765"
"07463","우디안아파트114동앞","127.1072569","37.61924767"
"07464","우디안아파트114동앞","127.1070795","37.61932734"
"07465","늘푸른근린공원","127.0796665","37.58310752"
"07466","늘푸른근린공원","127.0798118","37.58289222"
"07467","브라운캐슬B동","127.0750866","37.61362805"
"07500","진로아파트앞.종점","127.1015163","37.58770549"
"07501","중화동종점","127.08253","37.60006375"
"07502","진주빌라.바다약국","127.1007138","37.58783305"
"07503","정신교회","127.0813988","37.59978184"
"07504","마을금고","127.0804442","37.59969106"
"07505","공판장","127.0991092","37.58860429"
"07506","수협","127.0793881","37.59954937"
"07507","새마을금고","127.0973894","37.58920439"
"07508","태릉시장","127.0782053","37.59976802"
"07509","서일대정문","127.0959357","37.58808263"
"07510","서울동부새마을금고본점","127.094358","37.58777671"
"07511","서일대정문","127.0958959","37.58775336"
"07512","면목역","127.0869812","37.58823629"
"07515","면목2동치안센터","127.0760493","37.58968339"
"07517","중랑초등학교정문","127.0765283","37.58842234"
"07518","IBK기업은행면목동지점","127.0849979","37.58768876"
"07519","한신아파트후문","127.0765035","37.58735638"
"07520","마을금고","127.0803885","37.59955686"
"07521","정신교회","127.0815929","37.5997054"
"07523","중화동종점","127.0826221","37.59996718"
"07524","지하철7호선면목역","127.0883115","37.58842181"
"07525","면목지구대","127.0942025","37.58783786"
"07526","새마을금고","127.0973351","37.58911843"
"07527","공판장","127.0990597","37.58852182"
"07528","진주빌라.바다약국","127.1006688","37.58778268"
"07529","진로아파트앞.종점","127.1014914","37.58765023"
"07530","수협","127.0794207","37.59943711"
"07550","중랑공영차고지.신내역","127.104237","37.613099"
"07551","중랑공영차고지.종점","127.1043926","37.61318483"
"07554","사가정역","127.0870114","37.58080722"
"07771","망우역","127.0927504","37.59822837"
"08001","월곡뉴타운","127.028232","37.60688977"
"08002","월곡뉴타운","127.0273788","37.60599704"
"08003","길음뉴타운","127.0241845","37.60360938"
"08004","길음뉴타운","127.0236778","37.60319108"
"08005","미아리고개.미아리예술극장","127.0216801","37.5988125"
"08006","미아리고개.미아리예술극장","127.0217898","37.59792335"
"08007","돈암사거리.성신여대입구","127.018087","37.59377511"
"08008","돈암사거리.성신여대입구","127.0178187","37.59332094"
"08009","삼선교.한성대학교","127.0092102","37.58988342"
"08010","삼선교.한성대학교.조소앙활동터","127.008364","37.58932692"
"08101","숭곡초교입구","127.0321967","37.60998651"
"08102","창문여고","127.0357832","37.61189402"
"08103","동방고개","127.0382068","37.61370426"
"08104","장위동그린빌아파트","127.0430151","37.61793735"
"08105","북서울꿈의숲","127.0452816","37.62033866"
"08106","장월초등학교","127.0486088","37.6235756"
"08107","국민대앞","126.994129","37.61083849"
"08108","국민대앞","126.9942862","37.61090429"
"08110","국민대학교앞","126.9947191","37.61066428"
"08111","청덕초등학교","126.9991579","37.60876384"
"08112","청덕초교","127.0001124","37.60856006"
"08113","북악중학교","127.0030572","37.60764411"
"08114","고려대사범대학부속고등학교","127.0023192","37.60782661"
"08115","봉국사","127.0076357","37.60582398"
"08116","봉국사","127.007537","37.60601356"
"08117","정릉2동주민센터","127.011024","37.604761"
"08118","정릉2동주민센터","127.0112363","37.60473741"
"08119","숭덕초교","127.0147215","37.60353332"
"08120","숭덕초교","127.0150988","37.60356013"
"08121","정릉길음시장","127.0191753","37.60235825"
"08122","정릉길음시장.길음뉴타운9단지","127.0194881","37.6023645"
"08123","돈암동삼성아파트입구","127.0244725","37.6020311"
"08124","길음역","127.023933","37.601972"
"08125","돈암1동주민센터","127.0263859","37.60389169"
"08126","돈암1동주민센터","127.0268168","37.60445625"
"08127","종암사거리","127.0312411","37.60373522"
"08128","KT월곡지사","127.033883","37.60251526"
"08129","KT월곡지사","127.0351663","37.60280194"
"08130","종암SK아파트","127.0375096","37.6020921"
"08131","성북구보건소","127.0392767","37.60244634"
"08132","월곡역","127.0413962","37.60167599"
"08133","월곡역","127.0423051","37.60284396"
"08134","동덕여대앞","127.0427381","37.6030781"
"08135","한국과학기술연구원입구","127.0447746","37.60437727"
"08136","상월곡역","127.0464985","37.60537527"
"08137","월곡중학교","127.0496202","37.60688206"
"08138","월곡중학교","127.0492351","37.60679"
"08139","새석관시장","127.052819","37.608578"
"08140","새석관시장","127.0526769","37.60861123"
"08141","돌곶이역","127.0582629","37.61145996"
"08142","돌곶이역","127.0562794","37.61050124"
"08143","장위동동원베네스트.온누리병원","127.0590229","37.61197248"
"08144","석관동주민센터","127.0619754","37.61346804"
"08145","석관동주민센터","127.0616826","37.61341583"
"08146","석계역굴다리앞","127.0657627","37.61441154"
"08147","석계역","127.0672307","37.61506526"
"08148","성가복지병원","127.0313059","37.60591478"
"08149","성가복지병원","127.0315282","37.60573334"
"08150","종암경찰서","127.0331233","37.60146944"
"08151","종암경찰서","127.0336568","37.60101023"
"08152","종암동주민센터","127.0342434","37.59925221"
"08153","종암동주민센터","127.0347213","37.59857851"
"08154","숭례초교","127.0357832","37.59482092"
"08155","숭례초등학교","127.0360524","37.59437888"
"08156","고대앞","127.0349191","37.58849125"
"08157","우신향병원","127.0316636","37.58510623"
"08158","안암오거리","127.0291104","37.58261331"
"08159","대광초교","127.0250876","37.5796518"
"08160","정릉북한산국립공원입구","126.999525","37.61762427"
"08161","정릉산장아파트","127.0028233","37.61692292"
"08162","정릉대우아파트","127.0028533","37.61701009"
"08163","정릉4동주민센터.경국사","127.0062568","37.613527"
"08164","정릉4동주민센터.경국사","127.0064319","37.6134619"
"08165","KEB.하나은행.정릉중앙지점","127.0084452","37.61157851"
"08166","KEB.하나은행.정릉중앙지점","127.0088195","37.61104878"
"08167","정릉시장입구","127.0098489","37.6084715"
"08168","정릉시장입구","127.0101015","37.60801955"
"08169","정릉우체국앞","127.0114514","37.60517879"
"08170","정릉우체국앞","127.0115822","37.60511267"
"08171","미아초교","127.0220826","37.61153746"
"08172","미아초교","127.0223868","37.61086913"
"08173","길음동동부아파트","127.023378","37.60785733"
"08174","길음동동부아파트","127.0235019","37.60780167"
"08175","삼선동주민센터","127.0144094","37.59065882"
"08176","삼선동주민센터","127.014621","37.59061886"
"08177","성북구청.성북경찰서","127.0173203","37.58829056"
"08178","성북구청.성북경찰서","127.0171651","37.58855494"
"08179","보문역","127.019299","37.585282"
"08180","보문역","127.0198766","37.58445128"
"08181","브라운호텔","127.020317","37.583384"
"08182","브라운호텔","127.0210078","37.5823628"
"08183","보문동주민센터","127.0218797","37.58045694"
"08184","보문동주민센터","127.0226003","37.5793832"
"08185","월계2교.참누리아파트","127.0504302","37.62325171"
"08186","월계2교","127.0501898","37.62366265"
"08187","광운초교앞","127.0530251","37.61975492"
"08188","광운초교","127.053558","37.61944557"
"08189","장위3동주민센터","127.0573512","37.61603976"
"08190","장위3동주민센터","127.0574491","37.61611468"
"08191","장삼주유소","127.0592801","37.6141542"
"08192","장삼주유소","127.0596797","37.6139366"
"08193","장위사거리","127.0616252","37.61181112"
"08194","장위사거리","127.0619346","37.6117158"
"08195","석관중고등학교앞","127.0640835","37.60929704"
"08196","석관고등학교","127.0646597","37.60891575"
"08197","석관동코오롱아파트","127.0662105","37.60661116"
"08198","석관동코오롱아파트","127.0663429","37.60669249"
"08199","북서울꿈의숲","127.0449636","37.61933234"
"08200","북서울꿈의숲","127.0457272","37.61898864"
"08201","장곡초교앞","127.0476317","37.61775112"
"08202","장곡초교앞","127.0479095","37.61767255"
"08203","하나은행장위동지점","127.0500717","37.61626201"
"08204","하나은행장위동지점","127.0500782","37.61635724"
"08205","장위동원천주유소","127.0528292","37.61453434"
"08206","장위동원천주유소","127.0529111","37.61456899"
"08207","장위2동주민센터","127.0555666","37.6121149"
"08208","장위2동주민센터","127.0556627","37.61212795"
"08209","돌곶이역","127.0575632","37.61020805"
"08210","돌곶이역","127.0568312","37.61103168"
"08211","석관시장","127.0591039","37.60871156"
"08212","석관시장","127.0591616","37.60876781"
"08213","석관동새마을금고","127.0602757","37.60760459"
"08214","석관동새마을금고","127.0607544","37.60731556"
"08215","한국예술종합학교","127.0618955","37.60565506"
"08216","한국예술종합학교","127.0620147","37.60552594"
"08218","돈암힐스테이트.코오롱하늘채","127.0143227","37.5984417"
"08219","꿈의숲아이파크아파트","127.0515165","37.61804901"
"08220","꿈의숲아이파크아파트","127.0513852","37.61815713"
"08221","장곡초교사거리","127.0498649","37.61699415"
"08222","장곡초교사거리","127.0497293","37.61699338"
"08223","서울다원학교.한용운활동터","126.9913791","37.59467462"
"08224","동방문화대학원대학교","126.9930459","37.59442901"
"08225","동방문화대학원대학교","126.9936436","37.59470449"
"08226","성북구립미술관.쌍다리앞","126.9958967","37.59361809"
"08227","성북구립미술관.쌍다리앞","126.9959047","37.59372969"
"08228","성북초교.성북선잠박물관","126.9987651","37.59303972"
"08229","성북초교.성북선잠박물관","126.9978457","37.59299268"
"08230","홍익대부속중고등학교입구","127.0006559","37.59324338"
"08231","홍익대부속중고등학교입구","127.001411","37.59314963"
"08232","경신중고입구","127.0028499","37.59179551"
"08233","경신중고입구","127.002669","37.59220667"
"08234","성북동주민센터.동구마케팅고","127.003694","37.59077016"
"08235","성북동주민센터.동구마케팅고","127.0039488","37.59068242"
"08236","삼선교.성북문화원","127.0056147","37.58879478"
"08237","삼선교.성북문화원","127.0057115","37.588915"
"08238","서울다원학교.한용운활동터","126.9917544","37.5946081"
"08239","장위래미안아파트","127.0522655","37.61886384"
"08240","신종월교","127.0412655","37.59758151"
"08242","장위래미안아파트","127.0525005","37.61866287"
"08245","길음시장","127.0235058","37.60309858"
"08246","길음시장","127.0231763","37.60305145"
"08247","길음역","127.0261284","37.60491787"
"08248","길음역","127.0259091","37.60488975"
"08249","미아사거리","127.0301816","37.6101564"
"08250","서경로꿈마루도서관앞","127.0134059","37.6115258"
"08251","길원초등학교입구","127.0144265","37.61046818"
"08252","길원초등학교입구","127.0146968","37.61033256"
"08253","길음뉴타운11단지롯데캐슬","127.0153621","37.60917349"
"08254","길음뉴타운11단지롯데캐슬","127.0155317","37.6091774"
"08255","정릉동아.태영아파트","127.0149147","37.60629953"
"08256","정릉태영.동아아파트","127.0151429","37.60649263"
"08257","숭덕초교","127.0146458","37.60413635"
"08258","성북생태체험관","127.0059867","37.62023913"
"08259","정릉초교","127.0061612","37.61849603"
"08260","정릉동풍림상가앞","127.0077206","37.61670248"
"08261","정릉동풍림상가앞","127.007831","37.616752"
"08262","정릉동풍림아파트.청소년문화의집","127.0087739","37.61611788"
"08263","정릉입구","127.0134208","37.60250353"
"08264","정릉입구","127.014767","37.603527"
"08265","아리랑고개.아리랑시네미디어센터","127.0137716","37.60063781"
"08266","아리랑고개.아리랑시네미디어센터","127.0137903","37.60056166"
"08267","돈암2동주민센터입구.흥천사","127.0150321","37.5968525"
"08268","돈암2동주민센터입구.흥천사","127.015607","37.59603443"
"08269","성신여대입구역","127.016266","37.5933999"
"08270","성신여대입구역","127.0163395","37.59347679"
"08271","한국과학기술연구원입구","127.0450885","37.6041018"
"08272","대농빌라앞","127.0433257","37.60183877"
"08273","월곡샹그레빌아파트","127.0407965","37.59548061"
"08274","월곡샹그레빌아파트","127.0409286","37.5954519"
"08275","장위동고개","127.0406474","37.61423097"
"08276","장위동고개","127.0404891","37.61440623"
"08277","장위1동주민센터","127.0427992","37.61390396"
"08278","장위1동주민센터","127.0430413","37.61390581"
"08279","장위1동치안센터","127.0451242","37.61381997"
"08280","장위1동치안센터","127.0457891","37.61386024"
"08281","국민은행장위동지점","127.0487451","37.61352616"
"08282","국민은행장위동지점","127.048835","37.61390538"
"08283","월곡1동주민센터","127.0353401","37.61057623"
"08284","월곡1동주민센터","127.0354323","37.61058121"
"08285","밤나무골시장","127.035715","37.6094604"
"08286","월곡삼성래미안아파트","127.0359155","37.60913379"
"08287","월곡동두산아파트","127.0366654","37.60663467"
"08288","월곡동두산아파트","127.0366286","37.60699927"
"08289","생명의전화","127.037458","37.60414845"
"08290","생명의전화","127.0374253","37.60438536"
"08293","장곡초교","127.0486325","37.61606453"
"08294","장곡초교","127.0484902","37.61578928"
"08295","보문역","127.0201984","37.58556506"
"08296","보문역","127.0201056","37.58560655"
"08297","안암동주민센터","127.0219152","37.58610197"
"08298","안암동주민센터","127.0223717","37.58625768"
"08299","고려대이공대.고대병원","127.026075","37.586283"
"08300","고려대이공대.고대병원","127.0254858","37.58631186"
"08301","안암역","127.0305226","37.58625552"
"08302","안암전철역","127.0302792","37.58630858"
"08303","안암오거리","127.0295283","37.5832944"
"08304","개운사입구","127.0293967","37.58582831"
"08305","돈암시장입구","127.0165522","37.59200409"
"08306","돈암시장입구","127.0166446","37.59196365"
"08307","성북구청","127.0175792","37.58981982"
"08308","성북구청","127.0175498","37.58991641"
"08309","보문2교","127.0194833","37.58921666"
"08310","보문2교","127.0191474","37.58904826"
"08311","성신여대후문","127.0222387","37.58901852"
"08312","성신여대후문","127.0222757","37.58906361"
"08313","용문중고교","127.023022","37.58770818"
"08314","용문중고교","127.0231895","37.58736883"
"08315","안암초교","127.0234284","37.58693148"
"08316","안암초교","127.023495","37.58691533"
"08318","돈암초교입구","127.0121682","37.59118426"
"08320","정릉3동주민센터앞","127.0042672","37.60824152"
"08321","정릉3동주민센터앞","127.0043707","37.6082545"
"08322","삼덕단지앞","127.005098","37.61038674"
"08323","삼덕단지앞","127.0051877","37.61092591"
"08324","솔샘사거리","127.0070864","37.61276533"
"08325","솔샘사거리","127.0072479","37.61273341"
"08326","보문역","127.0193412","37.58546185"
"08327","성북우체국현대백화점","127.0293075","37.60785942"
"08328","정릉동풍림아파트","127.008836","37.61642247"
"08329","현대백화점","127.0292024","37.60789911"
"08330","돈암동일신건영휴먼빌아파트","127.013707","37.60126999"
"08332","석계역","127.0654616","37.61377738"
"08333","석계역","127.0654323","37.61373637"
"08334","월곡2SH빌아파트","127.0420786","37.59723598"
"08335","석관고등학교후문","127.0663835","37.61080623"
"08336","길음역","127.0240027","37.60199097"
"08338","정릉풍림아파트.청소년문화의집","127.0088036","37.61519723"
"08341","상진운수종점","127.065184","37.61122668"
"08342","상진운수종점","127.0646343","37.61131523"
"08344","대진여객차고지","127.0004988","37.61763055"
"08347","정릉북한산국립공원입구","126.9997687","37.61765591"
"08348","풍림아파트삼거리","127.0072963","37.61734975"
"08349","성북생태체험관","127.006548","37.620132"
"08350","정릉초교","127.0062822","37.61847846"
"08353","월곡중학교","127.0476168","37.60621545"
"08355","508단지장터앞","127.0055359","37.59933306"
"08356","508단지입구","127.0064668","37.59922175"
"08357","산장빌라","127.0074715","37.59881972"
"08358","산장빌라","127.0074275","37.59881038"
"08359","성북참노인전문병원","127.0057105","37.59761052"
"08360","교수단지","127.0092797","37.59946966"
"08361","우방아파트","127.0094062","37.60023552"
"08363","일신건영아파트.꿈에그린아파트","127.0121221","37.60148437"
"08364","일신건영아파트.꿈에그린아파트","127.0121607","37.60148555"
"08365","돈암힐스테이트.코오롱하늘채","127.0141893","37.5989988"
"08366","돈암동일신건영휴먼빌아파트","127.0137518","37.60130134"
"08367","구민회관입구","127.0062853","37.59659099"
"08368","508단지입구","127.006422","37.59920776"
"08369","스카이힐스","127.0039492","37.59898521"
"08370","508단지장터앞","127.0055602","37.59923718"
"08371","대일외고서경대정문","127.0131909","37.61292176"
"08372","서경대본관","127.0120109","37.61505827"
"08373","서경대본관","127.0115546","37.61555801"
"08380","길음뉴타운8단지","127.0158538","37.60751995"
"08381","길음뉴타운8단지","127.0157028","37.60740737"
"08382","서경로꿈마루도서관앞","127.0134153","37.61165835"
"08390","국민커뮤니티센터","127.0044061","37.61224801"
"08391","정릉연립","127.0040532","37.61218055"
"08392","국민대후문","127.0000844","37.61127232"
"08393","국민대후문","127.0000014","37.61117096"
"08394","고려대사범대학부속고등학교.후문","126.999383","37.60939477"
"08395","고려대사범대학부속고등학교.후문","126.9994766","37.60944923"
"08396","월곡래미안루나밸리","127.0411527","37.59993292"
"08400","길음뉴타운10단지.라온유아파트","127.0180402","37.60279483"
"08401","숭곡초교후문","127.0328804","37.60928673"
"08402","월곡아남아파트","127.0345078","37.60647575"
"08403","월곡동신아파트","127.0360628","37.60455353"
"08404","돌곶이역8번출구","127.0564838","37.61049976"
"08405","한성대입구역","127.0050592","37.589228"
"08406","장위동입구","127.0389901","37.61377184"
"08408","북한산보국문역2번출구","127.0080362","37.61232085"
"08409","북한산보국문역1번출구","127.0082695","37.6120633"
"08448","일신휴먼빌.우정아파트","127.0111686","37.60009424"
"08449","고려아파트","127.027238","37.598555"
"08450","장월초교.참누리아파트","127.0483029","37.6233562"
"08451","동방주택","127.0436973","37.61661925"
"08452","장위중학교","127.0405849","37.61191732"
"08453","신안APT.길음초등학교","127.01646","37.614102"
"08454","정릉4동종점","127.0101608","37.61295004"
"08455","산림초소","126.9979236","37.61395854"
"08456","정릉2동주민센터","127.0110804","37.60461153"
"08457","4호선성신여대역","127.0164898","37.59229693"
"08458","삼선푸르지오APT앞","127.0135832","37.58485849"
"08459","한성대정문","127.0112158","37.58256209"
"08460","한신113동앞","127.008532","37.59434807"
"08462","낙산삼거리","127.0105522","37.58028136"
"08463","돈암2동주민센터","127.0109382","37.5975712"
"08464","종암중학교","127.0348732","37.59328978"
"08465","종암교통정보센터","127.0360048","37.59400334"
"08466","고려슈퍼","127.0277346","37.59865298"
"08467","슈퍼앞","127.0422599","37.61576489"
"08468","월곡청소년센터","127.0404052","37.61101992"
"08469","대우APT211동","127.0168112","37.61295376"
"08470","KEB하나은행.오렌지마트","127.0091624","37.61136465"
"08471","중앙하이츠정문","127.0109107","37.60267072"
"08473","삼선초교","127.0133694","37.58525114"
"08474","한양슈퍼앞","127.0111589","37.58346743"
"08475","구민회관201동앞","127.009234","37.59559"
"08477","돈암지구대.현대아파트","127.0126765","37.59687975"
"08478","선경아파트","127.0344722","37.59437736"
"08479","세븐마트","127.0356601","37.59252221"
"08480","죽림정사","127.0292557","37.59953735"
"08482","나약국","127.041449","37.61431456"
"08483","동아아파트","127.047361","37.60815058"
"08484","월곡인조잔디구장","127.0394408","37.60866005"
"08485","대우APT정문.대림APT후문","127.0176783","37.61198038"
"08487","넓은마당","126.9997034","37.61461507"
"08488","중앙하이츠후문","127.0094754","37.60340475"
"08489","성신여대정문앞","127.0197677","37.59076371"
"08490","한성대입구3거리","127.0108762","37.58639919"
"08491","(구)법화사","127.0110928","37.58458848"
"08492","이수아파트.한신휴아파트입구","127.014089","37.5965354"
"08493","극동아파트정문","127.0343718","37.59542378"
"08494","고려대법과대학입구","127.0330254","37.59134328"
"08495","삼성래미안2차APT","127.0292952","37.59904699"
"08497","장위1동주민센터","127.0432923","37.6138345"
"08498","빙그레슈퍼","127.0476355","37.60979944"
"08499","월곡1동밤골경로당","127.0403957","37.60745021"
"08500","새생명교회","127.0181948","37.61101212"
"08502","도광사","127.001446","37.61541605"
"08503","정수초교","127.0087128","37.60428859"
"08504","홈마트","127.0200756","37.58931663"
"08505","성신여대입구역","127.0162425","37.59351163"
"08506","극동아파트후문","127.033515","37.59604305"
"08507","고려대안암학사","127.030596","37.59124163"
"08508","통일교회","127.0297741","37.59779459"
"08510","장위1동치안센터","127.0455237","37.61381675"
"08511","소망슈퍼","127.0482045","37.61086351"
"08512","초림빌라","127.0410309","37.60745685"
"08513","대림상가앞","127.0199167","37.61086427"
"08514","현대아파트앞","127.0203041","37.6090719"
"08516","산장아파트","127.0036396","37.61663487"
"08517","그린빌라","127.0082054","37.60388219"
"08519","삼선시장앞","127.0088867","37.58809732"
"08521","종암아이파크2차정문","127.0326201","37.59690246"
"08522","고려대아이스링크","127.0278121","37.59299439"
"08523","그린마트","127.0310133","37.59802234"
"08526","장위천주교앞","127.0489688","37.61261188"
"08527","동덕여대후문","127.040829","37.606631"
"08528","대림APT정문","127.0216692","37.6111359"
"08529","래미안821동앞","127.0217735","37.60634913"
"08532","정수빌라","127.0077703","37.6034651"
"08534","한성대전철역입구","127.0067279","37.58804755"
"08535","삼선시장","127.0091131","37.58812672"
"08536","동방고개","127.0382756","37.61377967"
